Link,Date,Title,Description
https://www.moneycontrol.com/news/business/markets/bank-nifty-trades-sideways-heres-how-analysts-are-positioning-todays-expiry-12449831.html,"March 13, 2024 11:27 AM IST",Bank Nifty trades sideways. Here's how analysts are positioning today's expiry,"Short covering may emerge if the index decisively crosses 47,500, while the 47,000 mark is anticipated to hold in today's trade, analysts have said."
https://www.moneycontrol.com/news/business/markets/sensex-nifty-extend-gains-to-2nd-straight-day-amid-strong-global-cues-macro-data-12449431.html,"March 13, 2024 09:32 AM IST","Sensex, Nifty extend gains to 2nd straight day amid strong global cues, macro data","In the absence of any significant selling pressure, market experts observed bullish sentiment intact, which could take markets at new life-time highs in the near-term"
https://www.moneycontrol.com/news/business/markets/nifty-expected-to-trade-rangebound-to-positive-crucial-support-at-22300-12449241.html,"March 13, 2024 09:15 AM IST","Nifty expected to trade rangebound to positive, crucial support at 22300","For the Nifty, support is at 22,200-22,300, while resistance is at 22,410 for a possible move towards 22,550-22,600, say analysts"
https://www.moneycontrol.com/news/videos/business/earnings/live-indian-equity-market-to-react-to-in-line-inflation-itc-vedanta-in-focus-opening-bell-12449221.html,"March 13, 2024 09:02 AM IST","Live: Indian equity market to react to in-line inflation | ITC, Vedanta in focus | Opening Bell","Volatility is the name of the game. Digesting the positive CPI data in the US and India, investors look for the next big trigger to swing direction of the markets. Broader markets underperformed frontline indices and is likely to see more pressure going ahead. Among stocks in focus will be ITC, Vedanta and ICICI Prudential among others.
Moneycontrol's Stacy Pereira discusses all this and more with Rajesh Palviya, Senior Vice President Research (Head Technical & Derivatives ) at Axis Securities Limited and Andrew Holland, CEO, Avendus Capital Public Markets Alternate Strategies LLP on Opening Bell"
https://www.moneycontrol.com/news/business/markets/daily-voice-this-fund-manager-expects-nifty-to-hold-steady-but-expects-correction-in-mid-smallcaps-this-year-12448421.html,"March 13, 2024 08:45 AM IST","Daily Voice: This fund manager expects Nifty to hold steady but foresees a correction in mid, smallcaps this year",Divam Sharma of Green Portfolio is underweight on banking and says he will wait for valuations to slim before adding major exposure
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-13-03-2024-12448541.html,"March 13, 2024 07:19 AM IST","Closing Bell: Nifty below 22,000, Sensex falls 906 points; all sectors in the red","All other sectoral indices ended in the red, with Realty, Media, PSU Bank, Telecom, Power, Oil & Gas, Metals down over 5 percent each."
https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-251-12447681.html,"March 13, 2024 07:08 AM IST",Stock Market Today: Top 10 things to know before the market opens,"Trends in the GIFT Nifty indicate a positive start for the broader index in India, with a gain of 27.50 points or 0.12 percent."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-itc-aurobindo-pharma-vedanta-macrotech-developers-indiabulls-housing-finance-lemon-tree-hotels-kfin-technologies-and-others-in-news-12448371.html,"March 13, 2024 06:46 AM IST","Buzzing Stocks: ITC, Aurobindo Pharma, Vedanta, Macrotech Developers, Indiabulls Housing Finance, and others in news","Stocks to watch: Check out the companies making headlines before the opening bell today, on March 13, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-wednesday-15-things-to-know-before-opening-bell-24-12448001.html,"March 12, 2024 10:46 PM IST",Trade setup for today: 15 things to know before opening bell,"Based on the OI percentage, 70 stocks saw long unwinding. These include Tata Chemicals, Hindustan Copper, Ipca Laboratories, BPCL, and Aditya Birla Fashion & Retail."
https://www.moneycontrol.com/news/business/markets/technical-view-nifty-defends-10-day-ema-and-forms-doji-pattern-22500-crucial-for-further-upside-12446251.html,"March 12, 2024 04:44 PM IST","Technical View: Nifty defends 10-day EMA and forms Doji pattern, 22,500 crucial for further upside","Options data indicated that 22,500 is expected to remain key resistance area for the Nifty 50, with support at 22,300."
https://www.moneycontrol.com/news/photos/business/stocks/gainers-losers-10-stocks-that-moved-the-most-on-march-12-2-12446241.html,"March 12, 2024 04:30 PM IST",Gainers & Losers: 10 stocks that moved the most on March 12,"About 551 shares advanced, 2,845 shares declined and 49 shares remained unchanged today"
https://www.moneycontrol.com/news/videos/business/markets/live-nifty-sees-mild-gains-amid-volatile-trade-smallcaps-suffer-itc-zomato-in-focus-closing-bell-12445721.html,"March 12, 2024 03:44 PM IST","Live: Nifty Sees Mild Gains Amid Volatile Trade; Smallcaps Suffer| ITC, Zomato In Focus| Closing Bell","Nifty dips below 22,400, smallcaps tumble 2%. Despite Nifty Bank pressure, HDFC Bank shines. Broader markets face pain, realty index plunges 4%. IT sector gains while ITC sees biggest drop in 8 months. Top gainers: HDFC Bank, TCS, Maruti; losers: Cipla, SBI. Catch Nandita Khemka and Yatin Mota as they discuss the stocks on their radar"
https://www.moneycontrol.com/news/business/markets/taking-stock-nifty-ends-flat-sensex-up-165-points-amid-volatility-ahead-of-us-inflation-data-12445761.html,"March 12, 2024 03:42 PM IST","Taking Stock: Nifty ends flat, Sensex up 165 points amid volatility ahead of US inflation data","On the sectoral front, except IT all other indices ended in the red with realty index down nearly 3.5 percent, PSU Bank and Media indices down 2 percent each, while capital goods, FMCG, healthcare, metal and power indices fell 1 percent each."
https://www.moneycontrol.com/news/business/markets/sensex-nifty-volatile-as-investors-await-us-inflation-print-largecaps-to-support-bullish-tone-ahead-12445331.html,"March 12, 2024 03:03 PM IST","Sensex, Nifty volatile as investors await US inflation print; largecaps to support bullish tone ahead","Going ahead, analysts see stage set for Nifty to head towards 23,000 as sectoral rotation plays out, favouring largecaps over small-and midcaps"
https://www.moneycontrol.com/news/business/markets/mid-day-mood-sensex-nifty-pares-gains-as-banking-stocks-fall-inflation-data-awaited-12443581.html,"March 12, 2024 12:09 PM IST","Nifty struggles to hold on to gains, PSU selloff dents broader market sentiment","Within broader markets, PSU stocks and the real estate pack is under selling pressure, while Tata group stocks are extending the fall in today's session."
https://www.moneycontrol.com/news/videos/business/ipo/live-popular-vehicles-services-hits-primary-market-with-a-rs-601-55-crore-ipo-on-march-12ipo-watch-12443291.html,"March 12, 2024 11:45 AM IST",Live: Popular Vehicles & Services hits primary market with a Rs 601.55 crore IPO on March 12|IPO Watch,Popular vehicles & services IPO will open for subscription on March 12. price band for the issue has been fixed at Rs 280-295/share. It is a  mix of fresh issue and an offer for sale. Nickey Mirchandani speaks with the management.
https://www.moneycontrol.com/news/business/markets/sensex-nifty-flat-amid-firm-global-cues-inflation-data-awaited-12442171.html,"March 12, 2024 09:40 AM IST","Sensex, Nifty gain amid firm global cues; inflation data awaited","Analysts expect time-wise profit-booking but say there is no reason to worry as long as the Nifty stays above 22,200"
https://www.moneycontrol.com/news/videos/business/markets/live-indian-equity-market-to-remain-under-pressure-eye-on-cpi-data-rk-swamy-listing-opening-bell-12442321.html,"March 12, 2024 09:10 AM IST","Live: Indian equity market to remain under pressure |Eye on CPI Data, RK Swamy listing |Opening Bell","Given the sharp uptrend, Indian markets have gone into consolidation mode. But overall the trend is still in favour of bulls. GIFT Nifty indicates a firm start, but It was the broader markets reversed previous day's gains with the smallcap index shedding over 2%. After SEBI's comments remains to be seen if further downside continues. As for an handover from overseas weak global cues amid uncertainty over U.S Fed's rate cuts mars sentiment. All eyes will be on US & India inflation data due later tis evening. Among stocks in focus are ITC, pharma & chemical stocks. Moneycontrol's Stacy Pereira discusses all this and more with Aamar Deo Singh-Sr Vice President, Angelone & Market Expert Prakash Diwan on Opening Bell"
https://www.moneycontrol.com/news/business/markets/daily-voice-global-recession-biggest-risk-to-7-growth-projection-for-fy25-says-jimeet-modi-12441541.html,"March 12, 2024 08:16 AM IST","Daily Voice | Global recession biggest risk to 7% growth projection for FY25, says Jimeet Modi","Electric vehicles and semiconductors are the sunrise sectors but a lot of their potential has already been priced in, the Samco Group founder and CEO says"
https://www.moneycontrol.com/news/business/markets/stock-market-live-sensex-nifty-50-share-price-gift-nifty-latest-updates-12-03-2024-12441681.html,"March 12, 2024 07:17 AM IST","Closing Bell: Nifty flat, Sensex up 165 points; IT gains, realty top drag","Sensex Today | Stock Market LIVE Updates: BSE Midcap and Smallcap indices down 1-2 percent each. On the sectoral front, except IT all other indices are trading in the red with realty index down nearly 4 percent."
https://www.moneycontrol.com/news/photos/business/stocks/buzzing-stocks-wipro-rvnl-tata-investment-indigo-mm-itc-jio-financial-and-others-12441501.html,"March 12, 2024 06:21 AM IST","Buzzing Stocks: Wipro, RVNL, Tata Investment, IndiGo, M&M, ITC, Jio Financial and others","Stocks to watch: Check out the companies making headlines before the opening bell today, on March 12, 2024."
https://www.moneycontrol.com/news/business/markets/trade-setup-for-tuesday-15-things-to-know-before-opening-bell-22-12441011.html,"March 11, 2024 10:18 PM IST",Trade setup for today: 15 things to know before opening bell,"A short build-up was seen in 91 stocks, including Apollo Tyres, PVRINOX, Aditya Birla Fashion & Retail, Tata Steel and Dr Lal PathLabs"
https://www.moneycontrol.com/news/business/markets/technical-view-caution-and-consolidation-may-continue-in-nifty-with-support-at-22200-12439201.html,"March 11, 2024 04:51 PM IST","Technical View: Caution and consolidation may continue in Nifty with support at 22,200","The weekly options data suggests that the 22,300-22,000 is expected to be key support area, with resistance at 22,500-22,600 levels."
https://www.moneycontrol.com/news/business/markets/mid-day-mood-nifty-tests-22100-on-the-downside-with-broader-markets-falling-for-a-third-day-12450191.html,"March 13, 2024 11:57 AM IST","Nifty 50 slips below 22,000; midcaps, smallcaps bleed",The ITC block deal ruboff failed to clear the sentiment and markets are now sharply lower with the selloff in the broader market continuing for a third session due to concerns over valuations.
https://www.moneycontrol.com/news/business/markets/bank-nifty-trades-sideways-heres-how-analysts-are-positioning-todays-expiry-12449831.html,"March 13, 2024 11:27 AM IST",Bank Nifty trades sideways. Here's how analysts are positioning today's expiry,"Short covering may emerge if the index decisively crosses 47,500, while the 47,000 mark is anticipated to hold in today's trade, analysts have said."
